[29, 5, 19, 17, 3, 6.391535001729904, 53, 1, 1, 2.5, 3, 4, 0, 0, 0, 0, 0, 1]
[4, 6, 3, 12, 5, 6.392507204610951, 7, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1]
[19, 2, 15, 12, 3, 6.391764435242696, 24, 1, 2, 6.5, 10, 4, 0, 0, 0, 0, 0, 1]
[12, 1, 12, 20, 6, 6.399035148173673, 74, 2, 4, 8.571428571428571, 13, 7, 0, 0, 0, 0, 0, 1]
[12, 4, 7, 16, 4, 6.401238816242257, 26, 3, 2, 5.2, 10, 5, 0, 0, 0, 0, 0, 1]
[21, 4, 15, 19, 3, 6.404622954571462, 58, 0, 3, 8.333333333333334, 15, 3, 0, 0, 0, 0, 0, 1]
[5, 1, 3, 6, 4, 6.403819762122598, 1, 0, 0, 1.0, 1, 1, 0, 0, 0, 0, 0, 1]
[25, 3, 17, 8, 3, 6.400273691412932, 10, 4, 1, 3.4, 4, 5, 0, 0, 0, 0, 0, 1]
[9, 4, 9, 20, 4, 6.4066985645933014, 62, 3, 1, 7.5, 13, 4, 0, 0, 0, 0, 0, 1]
[5, 3, 5, 11, 5, 6.407264032790618, 9, 0, 1, 6.0, 6, 1, 0, 0, 0, 0, 0, 1]
[22, 2, 18, 12, 3, 6.404997160704145, 21, 1, 1, 3.5, 4, 2, 0, 0, 0, 0, 0, 1]
[4, 4, 4, 16, 6, 6.406856623907368, 18, 0, 1, 6.0, 6, 1, 0, 0, 0, 0, 0, 1]
[23, 2, 15, 19, 3, 6.404551630434782, 15, 1, 0, 1.25, 2, 4, 0, 0, 0, 0, 0, 1]
[9, 5, 8, 19, 4, 6.407872412623006, 37, 0, 3, 6.75, 15, 4, 0, 0, 0, 0, 0, 1]
[25, 3, 22, 18, 3, 6.408865328220167, 38, 4, 4, 6.625, 15, 8, 0, 0, 0, 0, 1, 1]
[8, 4, 6, 17, 5, 6.413004282172639, 40, 1, 1, 6.0, 10, 3, 0, 0, 0, 0, 0, 1]
[5, 7, 4, 10, 4, 6.413560085595225, 11, 0, 1, 6.0, 6, 1, 0, 0, 0, 0, 0, 1]
[25, 2, 23, 19, 3, 6.416105121293801, 46, 1, 3, 5.5, 16, 6, 0, 0, 0, 0, 0, 1]
[4, 2, 3, 10, 4, 6.4161427929950605, 6, 0, 1, 4.0, 4, 1, 0, 0, 0, 0, 0, 1]
[30, 7, 18, 14, 3, 6.416312374132915, 44, 1, 2, 8.666666666666666, 10, 3, 0, 0, 0, 0, 0, 1]
[10, 1, 7, 16, 5, 6.418641037103264, 28, 1, 1, 3.3333333333333335, 5, 3, 0, 0, 0, 0, 0, 1]
[4, 4, 3, 9, 4, 6.418900804289544, 2, 0, 0, 1.0, 1, 1, 0, 0, 0, 0, 0, 1]
[32, 4, 24, 16, 3, 6.419189670525379, 49, 5, 1, 4.0, 10, 7, 0, 0, 0, 0, 0, 1]
[16, 2, 12, 20, 4, 6.4254444444444445, 69, 3, 5, 7.444444444444445, 15, 9, 0, 0, 0, 0, 0, 1]
[25, 7, 15, 17, 3, 6.426814404432133, 39, 2, 0, 3.0, 4, 2, 0, 0, 0, 0, 0, 1]
[8, 1, 8, 19, 4, 6.428761208900697, 23, 0, 1, 4.0, 6, 2, 0, 0, 0, 0, 0, 1]
[6, 5, 6, 14, 4, 6.43046797212081, 21, 1, 1, 5.0, 6, 2, 0, 0, 0, 0, 0, 1]
[27, 2, 17, 16, 3, 6.42995808515332, 31, 0, 2, 3.0, 3, 2, 0, 0, 0, 0, 0, 1]
[14, 2, 10, 17, 4, 6.434140969162995, 51, 2, 1, 6.666666666666667, 10, 3, 0, 0, 0, 0, 0, 1]
[17, 4, 14, 12, 3, 6.4332197427723425, 15, 2, 3, 4.6, 6, 5, 0, 0, 0, 0, 0, 1]
[17, 2, 13, 15, 3, 6.433728330041694, 28, 1, 0, 3.0, 4, 2, 0, 0, 0, 0, 0, 1]
[9, 0, 6, 16, 3, 6.436040776060507, 34, 1, 2, 4.0, 6, 3, 0, 0, 0, 0, 0, 1]
[16, 5, 12, 13, 3, 6.435058540321698, 18, 1, 0, 2.0, 2, 1, 0, 0, 0, 0, 0, 1]
[9, 1, 5, 6, 4, 6.434302579798863, 1, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1]
[10, 3, 9, 19, 5, 6.437759336099585, 39, 0, 3, 6.75, 15, 4, 0, 0, 0, 0, 0, 1]
[26, 7, 17, 21, 3, 6.438806620209059, 58, 2, 4, 3.7142857142857144, 6, 7, 0, 0, 0, 0, 0, 1]
[10, 3, 5, 17, 5, 6.440939743310855, 24, 1, 1, 3.5, 5, 2, 0, 0, 0, 0, 0, 1]
[15, 1, 14, 19, 4, 6.445433814746444, 61, 2, 2, 6.75, 14, 4, 0, 0, 0, 0, 0, 1]
[21, 5, 14, 20, 3, 6.446370530877573, 32, 1, 0, 5.5, 9, 2, 0, 0, 0, 0, 0, 1]
[20, 0, 11, 19, 4, 6.452216216216216, 70, 4, 7, 7.25, 16, 12, 0, 0, 0, 0, 0, 1]
[22, 5, 18, 18, 3, 6.452221742881795, 27, 1, 1, 4.0, 6, 4, 0, 0, 0, 0, 0, 1]
[2, 4, 2, 6, 4, 6.45190856156998, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1]
[23, 3, 16, 20, 3, 6.4553081639238465, 53, 5, 3, 4.0, 13, 10, 0, 0, 0, 0, 4, 1]
[12, 5, 12, 9, 4, 6.454828660436137, 9, 1, 2, 4.0, 5, 4, 0, 0, 0, 0, 0, 1]
[18, 4, 16, 17, 3, 6.455987991851614, 42, 3, 2, 6.666666666666667, 13, 6, 0, 0, 0, 0, 0, 1]
[13, 4, 10, 16, 4, 6.457173447537473, 13, 2, 1, 5.25, 9, 4, 0, 0, 0, 0, 0, 1]
[16, 3, 16, 19, 5, 6.462377084224028, 62, 3, 3, 10.5, 16, 6, 0, 0, 0, 0, 0, 1]
[33, 2, 25, 15, 3, 6.462882096069869, 33, 2, 2, 3.8333333333333335, 6, 6, 0, 0, 0, 0, 0, 1]
[39, 1, 36, 20, 3, 6.465422146796776, 79, 5, 1, 6.0, 13, 7, 0, 0, 0, 0, 0, 1]
[18, 4, 13, 13, 4, 6.464641117933517, 13, 2, 0, 2.6666666666666665, 5, 6, 0, 0, 0, 0, 0, 1]
[5, 3, 3, 11, 6, 6.465559200084647, 5, 1, 0, 6.0, 6, 1, 0, 0, 0, 0, 0, 1]
[32, 3, 26, 16, 3, 6.464937256142571, 40, 3, 1, 3.8, 6, 5, 0, 0, 0, 0, 1, 1]
[8, 4, 7, 6, 4, 6.4638078179327785, 1, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0, 1]
[10, 3, 8, 13, 3, 6.462793390169455, 7, 0, 0, 1.0, 1, 1, 0, 0, 0, 0, 0, 1]
[16, 2, 14, 19, 3, 6.465167594830303, 33, 1, 1, 4.333333333333333, 6, 3, 0, 0, 0, 0, 0, 1]
[6, 0, 6, 8, 4, 6.464559487556443, 5, 1, 0, 1.0, 1, 1, 0, 0, 0, 0, 0, 1]
[17, 3, 11, 20, 4, 6.470754716981132, 69, 4, 4, 6.0, 13, 8, 0, 0, 0, 0, 0, 1]
[80, 3, 67, 10, 3, 6.480873180873181, 167, 8, 8, 3.962962962962963, 8, 27, 0, 0, 0, 0, 0, 1]
[3, 3, 1, 16, 7, 6.482178114932973, 9, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1]
[30, 4, 25, 19, 4, 6.485548534134466, 59, 4, 4, 4.9, 15, 10, 0, 0, 0, 0, 0, 1]
[7, 0, 5, 15, 3, 6.48592132505176, 16, 1, 1, 5.0, 6, 2, 0, 0, 0, 0, 0, 1]
[7, 4, 5, 8, 4, 6.485466018413158, 4, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1]
[20, 6, 17, 16, 3, 6.487457417157015, 47, 2, 0, 2.5, 4, 4, 0, 0, 0, 0, 0, 1]
[13, 2, 12, 8, 3, 6.485463917525773, 5, 0, 1, 5.0, 5, 1, 0, 0, 0, 0, 0, 1]
[23, 3, 20, 17, 3, 6.486166820940039, 45, 2, 3, 4.285714285714286, 8, 7, 0, 0, 0, 0, 0, 1]
[1, 1, 1, 16, 10, 6.487145207733443, 9, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1]
[21, 4, 19, 19, 3, 6.487326834273986, 42, 3, 1, 5.8, 16, 5, 0, 0, 0, 0, 1, 1]
[6, 3, 5, 8, 4, 6.4868218644241615, 3, 0, 1, 3.0, 4, 2, 0, 0, 0, 0, 0, 1]
[25, 7, 17, 17, 3, 6.488543371522095, 61, 3, 3, 4.571428571428571, 10, 7, 0, 0, 0, 0, 0, 1]
[19, 2, 8, 16, 4, 6.489433384379786, 26, 4, 2, 5.166666666666667, 6, 6, 0, 0, 0, 0, 0, 1]
[36, 3, 6, 16, 5, 6.497813040382463, 60, 14, 3, 5.882352941176471, 13, 17, 0, 0, 0, 0, 0, 1]
[26, 3, 20, 18, 3, 6.49863041493355, 43, 2, 1, 6.0, 15, 4, 0, 0, 0, 0, 0, 1]
[7, 3, 4, 12, 5, 6.499898621248986, 17, 1, 0, 4.0, 6, 2, 0, 0, 0, 0, 0, 1]
[16, 2, 12, 12, 3, 6.498987854251012, 8, 0, 1, 2.5, 4, 2, 0, 0, 0, 0, 0, 1]
[14, 1, 8, 19, 5, 6.504244996967859, 50, 0, 2, 4.5, 6, 4, 0, 0, 0, 0, 0, 1]
[86, 3, 30, 15, 4, 6.519038076152305, 107, 29, 8, 4.864864864864865, 8, 37, 0, 0, 0, 0, 0, 1]
[20, 5, 15, 10, 3, 6.5173, 7, 1, 1, 3.5, 4, 2, 0, 0, 0, 0, 0, 1]
[12, 3, 10, 17, 5, 6.520175789053137, 41, 1, 3, 5.75, 10, 4, 0, 0, 0, 0, 0, 1]
[2, 3, 1, 6, 5, 6.5199720391451965, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1]
[43, 4, 38, 16, 3, 6.522024460574724, 87, 1, 1, 1.6666666666666667, 3, 6, 0, 0, 0, 0, 0, 1]
