[20, 7, 10, 14, 3, 6.122384724761324, 25, 1, 1, 3.25, 6, 4, 0, 0, 0, 0, 0, 1]
[21, 5, 16, 14, 3, 6.12222560048647, 18, 1, 1, 9.0, 10, 2, 0, 0, 0, 0, 0, 1]
[8, 1, 4, 14, 5, 6.123341772151899, 9, 1, 1, 2.75, 4, 4, 0, 0, 0, 0, 0, 1]
[34, 6, 17, 12, 3, 6.12301947724291, 28, 1, 3, 4.125, 10, 8, 0, 0, 0, 0, 0, 1]
[6, 2, 4, 18, 4, 6.124155320221886, 16, 0, 1, 3.0, 3, 1, 0, 0, 0, 0, 0, 1]
[38, 5, 26, 16, 3, 6.128503968652668, 54, 5, 2, 4.888888888888889, 12, 9, 0, 0, 0, 0, 0, 1]
[16, 4, 10, 16, 4, 6.129802387400943, 27, 2, 1, 2.0, 3, 3, 0, 0, 0, 0, 0, 1]
[15, 3, 9, 16, 5, 6.134014423076923, 49, 1, 2, 6.0, 12, 4, 0, 0, 0, 0, 0, 1]
[23, 4, 17, 13, 3, 6.135605076446487, 42, 1, 1, 7.0, 9, 2, 0, 0, 0, 0, 0, 1]
[5, 6, 4, 15, 4, 6.135936875749101, 8, 0, 1, 3.0, 3, 1, 0, 0, 0, 0, 0, 1]
[11, 8, 6, 11, 3, 6.136685623066946, 5, 0, 1, 4.5, 7, 2, 0, 0, 0, 0, 0, 1]
[14, 2, 13, 16, 3, 6.138089070439374, 36, 2, 0, 7.5, 11, 2, 0, 0, 0, 0, 0, 1]
[13, 3, 7, 12, 5, 6.139900497512437, 28, 1, 2, 5.2, 10, 5, 0, 0, 0, 0, 0, 1]
[22, 3, 18, 13, 3, 6.140687053216839, 33, 1, 0, 9.0, 9, 1, 0, 0, 0, 0, 0, 1]
[11, 1, 3, 14, 4, 6.141426162848359, 16, 1, 3, 3.8, 7, 5, 0, 0, 0, 0, 0, 1]
[22, 5, 13, 16, 4, 6.143592281048986, 29, 4, 3, 4.444444444444445, 8, 9, 0, 0, 0, 0, 1, 1]
[15, 3, 8, 11, 3, 6.142588932806324, 12, 0, 1, 3.5, 5, 2, 0, 0, 0, 0, 0, 1]
[14, 2, 3, 13, 4, 6.145253601736727, 14, 0, 2, 2.3333333333333335, 4, 3, 0, 0, 0, 0, 0, 1]
[15, 7, 12, 16, 4, 6.147896344467435, 35, 1, 1, 5.0, 10, 3, 0, 0, 0, 0, 0, 1]
[22, 5, 18, 12, 3, 6.1469865303313345, 20, 2, 2, 5.25, 9, 4, 0, 0, 0, 0, 0, 1]
[20, 4, 9, 18, 5, 6.151996859974488, 38, 1, 2, 2.5, 4, 4, 0, 0, 0, 0, 0, 1]
[30, 4, 21, 14, 3, 6.1543880246551215, 46, 1, 4, 6.333333333333333, 12, 6, 0, 0, 0, 0, 0, 1]
[3, 3, 2, 6, 5, 6.15414710485133, 1, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1]
[37, 7, 21, 17, 3, 6.154468375402008, 36, 0, 3, 3.0, 8, 8, 0, 0, 0, 0, 0, 1]
[12, 2, 4, 16, 4, 6.154969337097246, 16, 1, 1, 4.8, 14, 5, 0, 0, 0, 0, 0, 1]
[28, 4, 20, 12, 3, 6.155615959615571, 38, 2, 1, 3.4, 6, 5, 0, 0, 0, 0, 0, 1]
[8, 1, 6, 14, 5, 6.156659229799205, 15, 3, 0, 7.0, 10, 3, 0, 0, 0, 0, 1, 1]
[7, 1, 5, 14, 5, 6.157328421868941, 9, 0, 0, 1.5, 2, 2, 0, 0, 0, 0, 0, 1]
[24, 7, 15, 14, 3, 6.15705996131528, 29, 0, 1, 1.75, 3, 4, 0, 0, 0, 0, 0, 1]
[3, 2, 1, 6, 5, 6.156821038383447, 1, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1]
[24, 5, 18, 16, 3, 6.155686312337224, 15, 1, 1, 2.5, 5, 4, 0, 0, 0, 0, 0, 1]
[6, 2, 2, 8, 5, 6.1557890677721, 5, 1, 0, 5.0, 5, 1, 0, 0, 0, 0, 1, 1]
[25, 2, 7, 15, 3, 6.162435083669936, 95, 9, 9, 4.052631578947368, 10, 19, 0, 0, 0, 0, 0, 1]
[19, 3, 14, 16, 3, 6.163482768551407, 43, 1, 1, 5.0, 8, 3, 0, 0, 0, 0, 0, 1]
[6, 2, 3, 8, 4, 6.16377242636477, 0, 0, 0, 1.0, 1, 1, 0, 0, 0, 0, 0, 1]
[37, 6, 19, 13, 3, 6.164053537284895, 33, 5, 7, 3.8125, 11, 16, 0, 0, 0, 0, 4, 1]
[21, 4, 8, 8, 3, 6.1621982635244725, 6, 3, 1, 2.0, 3, 6, 0, 0, 0, 0, 0, 1]
[27, 3, 12, 16, 4, 6.163970308336506, 29, 4, 6, 4.266666666666667, 13, 15, 0, 0, 0, 0, 0, 1]
[29, 6, 21, 14, 3, 6.163519028186391, 40, 0, 3, 4.75, 8, 4, 0, 0, 0, 0, 0, 1]
