[6, 6, 4, 11, 5, 6.139337877312561, 2, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1]
[29, 5, 15, 17, 3, 6.140596174385863, 53, 1, 1, 2.5, 3, 4, 0, 0, 0, 0, 0, 1]
[4, 6, 2, 12, 5, 6.141512180918179, 7, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1]
[19, 2, 14, 12, 3, 6.141348575857392, 24, 1, 2, 6.5, 10, 4, 0, 0, 0, 0, 0, 1]
[12, 1, 12, 20, 6, 6.147764660344494, 74, 2, 4, 8.571428571428571, 13, 7, 0, 0, 0, 0, 0, 1]
[12, 4, 4, 16, 4, 6.149913009858882, 26, 3, 2, 5.2, 10, 5, 0, 0, 0, 0, 0, 1]
[21, 4, 13, 19, 3, 6.153274814314652, 58, 0, 3, 8.333333333333334, 15, 3, 0, 0, 0, 0, 0, 1]
[5, 1, 3, 6, 4, 6.152718858465098, 1, 0, 0, 1.0, 1, 1, 0, 0, 0, 0, 0, 1]
[25, 3, 15, 8, 3, 6.15033182648841, 10, 4, 1, 3.4, 4, 5, 0, 0, 0, 0, 0, 1]
[9, 4, 9, 20, 4, 6.1559677109359985, 62, 3, 1, 7.5, 13, 4, 0, 0, 0, 0, 0, 1]
[5, 3, 5, 11, 5, 6.156565171453271, 9, 0, 1, 6.0, 6, 1, 0, 0, 0, 0, 0, 1]
[22, 2, 17, 12, 3, 6.155180676698936, 21, 1, 1, 3.5, 4, 2, 0, 0, 0, 0, 0, 1]
[4, 4, 3, 16, 6, 6.15684583692632, 18, 0, 1, 6.0, 6, 1, 0, 0, 0, 0, 0, 1]
[23, 2, 14, 19, 3, 6.155449330783939, 15, 1, 0, 1.25, 2, 4, 0, 0, 0, 0, 0, 1]
[9, 5, 8, 19, 4, 6.158467857484, 37, 0, 3, 6.75, 15, 4, 0, 0, 0, 0, 0, 1]
[25, 3, 16, 18, 3, 6.159900895749952, 38, 4, 4, 6.625, 15, 8, 0, 0, 0, 0, 1, 1]
[8, 4, 6, 17, 5, 6.163587888021329, 40, 1, 1, 6.0, 10, 3, 0, 0, 0, 0, 0, 1]
[5, 7, 3, 10, 4, 6.1641762634434185, 11, 0, 1, 6.0, 6, 1, 0, 0, 0, 0, 0, 1]
[25, 2, 22, 19, 3, 6.166919863273832, 46, 1, 3, 5.5, 16, 6, 0, 0, 0, 0, 0, 1]
[4, 2, 3, 10, 4, 6.167046317388003, 6, 0, 1, 4.0, 4, 1, 0, 0, 0, 0, 0, 1]
[30, 7, 17, 14, 3, 6.167897028203672, 44, 1, 2, 8.666666666666666, 10, 3, 0, 0, 0, 0, 0, 1]
[10, 1, 6, 16, 5, 6.170102118003026, 28, 1, 1, 3.3333333333333335, 5, 3, 0, 0, 0, 0, 0, 1]
[4, 4, 1, 9, 4, 6.170415879017013, 2, 0, 0, 1.0, 1, 1, 0, 0, 0, 0, 0, 1]
[32, 4, 24, 16, 3, 6.171409724839804, 49, 5, 1, 4.0, 10, 7, 0, 0, 0, 0, 0, 1]
[16, 2, 8, 20, 4, 6.1770794128716595, 69, 3, 5, 7.444444444444445, 15, 9, 0, 0, 0, 0, 0, 1]
[26, 7, 14, 17, 3, 6.178806082222639, 39, 2, 0, 3.0, 4, 2, 0, 0, 0, 0, 0, 1]
[7, 1, 6, 19, 4, 6.180658474814745, 23, 0, 1, 6.0, 6, 1, 0, 0, 0, 0, 0, 1]
[7, 6, 6, 14, 4, 6.182227221597301, 21, 1, 1, 5.0, 6, 2, 0, 0, 0, 0, 0, 1]
