[14, 5, 11, 17, 3, 6.17604501607717, 47, 1, 2, 4.75, 8, 4, 0, 0, 0, 0, 0, 1]
[21, 1, 15, 8, 3, 6.172611890447562, 1, 2, 3, 4.2, 6, 5, 0, 0, 0, 0, 0, 1]
[5, 6, 3, 7, 5, 6.172496662216289, 1, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1]
[23, 2, 12, 12, 3, 6.172367895647544, 26, 4, 1, 3.8, 10, 5, 0, 0, 0, 0, 0, 1]
[7, 4, 6, 9, 4, 6.172340425531915, 1, 0, 1, 2.5, 3, 2, 0, 0, 0, 0, 0, 1]
[14, 3, 10, 11, 3, 6.172020175205734, 12, 2, 3, 4.6, 5, 5, 0, 0, 0, 0, 0, 1]
[19, 5, 9, 15, 3, 6.170925460082087, 13, 0, 1, 2.0, 3, 3, 0, 0, 0, 0, 0, 1]
[27, 3, 18, 19, 3, 6.175461741424802, 64, 3, 2, 7.8, 14, 5, 0, 0, 0, 0, 0, 1]
[6, 6, 5, 16, 5, 6.1763775375692065, 10, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0, 1]
[16, 2, 11, 17, 3, 6.181531176006314, 55, 3, 1, 6.25, 10, 4, 0, 0, 0, 0, 0, 1]
[23, 4, 18, 16, 3, 6.182032786885246, 25, 3, 2, 4.6, 7, 5, 0, 0, 0, 0, 0, 1]
[5, 0, 3, 6, 4, 6.181127129750983, 0, 0, 0, 1.0, 1, 1, 0, 0, 0, 0, 0, 1]
[29, 6, 19, 19, 3, 6.185925055490273, 59, 4, 4, 7.6, 16, 10, 0, 0, 0, 0, 0, 1]
[6, 4, 6, 16, 4, 6.188127853881278, 18, 0, 1, 2.5, 4, 2, 0, 0, 0, 0, 0, 1]
[29, 4, 25, 20, 3, 6.191577852872368, 56, 3, 2, 6.166666666666667, 13, 6, 0, 0, 0, 0, 0, 1]
[8, 2, 6, 10, 4, 6.191378862633083, 2, 0, 1, 2.5, 3, 2, 0, 0, 0, 0, 0, 1]
[42, 8, 31, 19, 3, 6.1960227272727275, 77, 3, 3, 6.666666666666667, 15, 9, 0, 0, 0, 0, 0, 1]
[14, 5, 9, 16, 5, 6.19850476927043, 23, 3, 0, 6.0, 14, 5, 0, 0, 0, 0, 0, 1]
[9, 6, 5, 17, 3, 6.199433500708124, 22, 1, 1, 2.0, 2, 2, 0, 0, 0, 0, 0, 1]
[14, 1, 14, 20, 3, 6.202673178254723, 42, 1, 2, 7.333333333333333, 13, 3, 0, 0, 0, 0, 0, 1]
[4, 2, 3, 6, 4, 6.202055234425177, 0, 1, 0, 4.0, 4, 1, 0, 0, 0, 0, 0, 1]
[22, 5, 19, 19, 3, 6.202894837965928, 34, 1, 1, 11.0, 16, 2, 0, 0, 0, 0, 0, 1]
[17, 5, 16, 14, 4, 6.204754601226994, 27, 5, 2, 3.875, 12, 8, 0, 0, 0, 0, 0, 1]
[28, 5, 21, 17, 3, 6.208991339786042, 69, 4, 3, 5.714285714285714, 10, 7, 0, 0, 0, 0, 0, 1]
[5, 5, 5, 6, 4, 6.208476517754868, 0, 0, 1, 2.5, 3, 2, 0, 0, 0, 0, 0, 1]
[37, 6, 22, 19, 3, 6.213073220167216, 66, 6, 5, 8.916666666666666, 16, 12, 0, 0, 0, 0, 0, 1]
[5, 3, 5, 7, 4, 6.212558551715407, 1, 1, 1, 4.0, 5, 2, 0, 0, 0, 0, 0, 1]
[20, 2, 16, 19, 3, 6.2160626341709815, 56, 2, 2, 10.5, 14, 4, 0, 0, 0, 0, 0, 1]
[3, 6, 3, 16, 6, 6.217243120424135, 9, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0, 1]
[3, 1, 3, 6, 6, 6.217160883280757, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1]
[22, 5, 15, 17, 3, 6.22234805587014, 77, 3, 2, 3.8333333333333335, 10, 6, 0, 0, 0, 0, 0, 1]
[4, 2, 4, 6, 4, 6.221858885674758, 0, 1, 1, 4.0, 4, 2, 0, 0, 0, 0, 0, 1]
[22, 5, 12, 19, 3, 6.2261382164806225, 72, 4, 6, 3.4, 7, 10, 0, 0, 0, 0, 1, 1]
[14, 3, 14, 18, 4, 6.232878427444597, 61, 5, 2, 7.875, 15, 8, 0, 0, 0, 0, 0, 1]
[5, 3, 5, 6, 4, 6.232232232232232, 1, 0, 1, 3.0, 3, 1, 0, 0, 0, 0, 0, 1]
[28, 2, 25, 20, 3, 6.236159600997507, 65, 2, 3, 6.333333333333333, 13, 6, 0, 0, 0, 0, 0, 1]
[9, 2, 5, 14, 4, 6.237887657242496, 16, 1, 2, 4.333333333333333, 5, 3, 0, 0, 0, 0, 0, 1]
[27, 2, 22, 19, 3, 6.243669314796425, 69, 4, 4, 6.555555555555555, 15, 9, 0, 0, 0, 0, 0, 1]
[12, 7, 11, 11, 3, 6.242687159147248, 7, 1, 1, 2.5, 4, 4, 0, 0, 0, 0, 0, 1]
[6, 3, 3, 7, 3, 6.242011394599951, 0, 1, 0, 4.0, 4, 1, 0, 0, 0, 0, 1, 1]
