[113730, 69, 0, 0, 10, 0.0, 0, 0, 0, 0.0, 0, 0, 3, 4, 0, 0, 2392, 1]
[915, 6, 21, 19, 3, 6.134426229508197, 961, 37, 47, 3.825242718446602, 14, 103, 0, 0, 0, 0, 14, 1]
[25, 5, 5, 14, 3, 6.1308510638297875, 25, 1, 0, 1.5, 2, 2, 0, 0, 0, 0, 0, 1]
[5, 3, 2, 13, 4, 6.137566137566138, 5, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0, 1]
[11, 1, 1, 9, 3, 6.132845188284519, 10, 2, 0, 5.0, 6, 2, 0, 0, 0, 0, 0, 1]
[32, 4, 18, 16, 3, 6.149797570850202, 59, 6, 3, 4.545454545454546, 8, 11, 0, 0, 0, 0, 0, 1]
[5, 5, 2, 6, 4, 6.143001007049345, 0, 1, 1, 2.5, 3, 2, 0, 0, 0, 0, 0, 1]
[16, 4, 6, 9, 3, 6.12784935579782, 9, 1, 2, 4.666666666666667, 7, 3, 0, 0, 0, 0, 0, 1]
[29, 5, 18, 16, 3, 6.127167630057803, 41, 3, 3, 4.5, 12, 8, 0, 0, 0, 0, 0, 1]
[17, 3, 6, 13, 3, 6.117535545023697, 18, 2, 0, 2.0, 3, 4, 0, 0, 0, 0, 0, 1]
[11, 2, 5, 16, 4, 6.121951219512195, 13, 1, 3, 5.2, 13, 5, 0, 0, 0, 0, 0, 1]
[12, 3, 9, 9, 3, 6.11317254174397, 6, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 1, 1]
[24, 4, 15, 11, 3, 6.103448275862069, 19, 0, 2, 4.333333333333333, 6, 3, 0, 0, 0, 0, 0, 1]
[7, 2, 6, 16, 5, 6.119026149684401, 20, 0, 1, 6.0, 6, 1, 0, 0, 0, 0, 1, 1]
[26, 6, 11, 15, 3, 6.112775330396476, 26, 3, 1, 6.75, 12, 4, 0, 0, 0, 0, 0, 1]
[9, 4, 4, 8, 4, 6.11013986013986, 4, 1, 2, 3.5, 6, 4, 0, 0, 0, 0, 0, 1]
[20, 5, 12, 16, 4, 6.120274914089347, 34, 2, 2, 6.571428571428571, 14, 7, 0, 0, 0, 0, 0, 1]
[20, 5, 10, 16, 3, 6.1233108108108105, 22, 0, 2, 4.5, 6, 2, 0, 0, 0, 0, 0, 1]
[3, 0, 2, 11, 4, 6.12552653748947, 5, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1]
[41, 14, 25, 15, 3, 6.127035830618892, 60, 4, 4, 3.5833333333333335, 12, 12, 0, 0, 0, 0, 0, 1]
[13, 3, 10, 16, 3, 6.1385979049153905, 23, 1, 1, 9.666666666666666, 14, 3, 0, 0, 0, 0, 0, 1]
[20, 4, 15, 13, 3, 6.1348136399682796, 19, 2, 2, 3.75, 5, 4, 0, 0, 0, 0, 0, 1]
[10, 4, 7, 16, 4, 6.14948859166011, 22, 0, 1, 4.0, 6, 2, 0, 0, 0, 0, 0, 1]
[14, 3, 10, 11, 4, 6.150972762645915, 16, 2, 1, 4.333333333333333, 7, 3, 0, 0, 0, 0, 0, 1]
[21, 2, 11, 15, 3, 6.154670750382849, 26, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1]
[6, 2, 4, 16, 5, 6.1692073170731705, 20, 1, 1, 3.0, 4, 2, 0, 0, 0, 0, 0, 1]
[8, 2, 7, 11, 5, 6.182575757575758, 23, 1, 2, 7.333333333333333, 9, 3, 0, 0, 0, 0, 0, 1]
[16, 4, 9, 11, 3, 6.184131736526946, 14, 1, 1, 3.0, 5, 3, 0, 0, 0, 0, 0, 1]
[11, 3, 7, 16, 5, 6.202672605790646, 23, 1, 2, 5.666666666666667, 6, 3, 0, 0, 0, 0, 0, 1]
[15, 1, 9, 11, 3, 6.200440528634362, 6, 0, 1, 3.0, 3, 1, 0, 0, 0, 0, 0, 1]
[6, 3, 5, 7, 3, 6.195906432748538, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1]
[17, 4, 12, 16, 3, 6.207942238267148, 35, 2, 2, 7.0, 14, 4, 0, 0, 0, 0, 0, 1]
[18, 1, 15, 12, 3, 6.208838203848895, 8, 0, 1, 3.5, 5, 2, 0, 0, 0, 0, 0, 1]
[7, 5, 6, 9, 3, 6.2042553191489365, 2, 0, 1, 2.0, 2, 1, 0, 0, 0, 0, 0, 1]
[25, 4, 15, 14, 3, 6.199303135888502, 14, 0, 0, 1.0, 1, 2, 0, 0, 0, 0, 0, 1]
[7, 2, 4, 9, 5, 6.201109570041609, 2, 1, 1, 3.5, 5, 4, 0, 0, 0, 0, 0, 1]
[15, 5, 13, 11, 3, 6.186684969114619, 4, 0, 2, 1.5, 3, 6, 0, 0, 0, 0, 0, 1]
