[14, 5, 10, 16, 3, 6.197952218430034, 26, 1, 0, 3.0, 4, 2, 0, 0, 0, 0, 0, 1]
[11, 5, 5, 11, 4, 6.1977917121046895, 12, 0, 2, 6.0, 8, 2, 0, 0, 0, 0, 0, 1]
[14, 5, 14, 20, 4, 6.204761904761905, 61, 2, 5, 6.428571428571429, 15, 7, 0, 0, 0, 0, 0, 1]
[14, 2, 11, 16, 3, 6.2049158066268335, 17, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0, 1]
[10, 4, 7, 16, 3, 6.206129644697586, 12, 1, 0, 5.0, 9, 2, 0, 0, 0, 0, 0, 1]
[11, 2, 9, 14, 3, 6.20677048070413, 22, 0, 1, 2.5, 3, 2, 0, 0, 0, 0, 0, 1]
[12, 8, 4, 7, 3, 6.205218331756117, 1, 0, 1, 3.0, 3, 1, 0, 0, 0, 0, 0, 1]
[20, 5, 16, 19, 3, 6.208574895510314, 42, 1, 3, 5.2, 14, 5, 0, 0, 0, 0, 0, 1]
[9, 1, 4, 9, 4, 6.208995421492055, 5, 1, 1, 3.6666666666666665, 5, 3, 0, 0, 0, 0, 0, 1]
[6, 4, 3, 8, 4, 6.208692142088267, 5, 0, 0, 1.5, 2, 2, 0, 0, 0, 0, 1, 1]
[17, 4, 8, 14, 2, 6.210095314807357, 25, 1, 0, 4.333333333333333, 5, 3, 0, 0, 0, 0, 0, 1]
[13, 1, 5, 12, 4, 6.211471455373895, 17, 0, 1, 4.0, 4, 1, 0, 0, 0, 0, 0, 1]
[17, 0, 14, 18, 3, 6.210990774167669, 17, 0, 1, 6.0, 6, 1, 0, 0, 0, 0, 0, 1]
[18, 6, 11, 17, 3, 6.214085634253702, 46, 3, 5, 6.375, 10, 8, 0, 0, 0, 0, 0, 1]
[14, 1, 10, 11, 4, 6.2143522833178, 4, 0, 1, 3.5, 4, 2, 0, 0, 0, 0, 0, 1]
[18, 3, 15, 19, 3, 6.216496214636738, 41, 0, 2, 2.5, 3, 2, 0, 0, 0, 0, 0, 1]
[8, 4, 5, 16, 4, 6.2181239219848745, 18, 0, 0, 1.0, 1, 1, 0, 0, 0, 0, 0, 1]
[18, 2, 15, 11, 3, 6.217868960953012, 16, 0, 1, 4.0, 6, 2, 0, 0, 0, 0, 0, 1]
[15, 2, 12, 20, 4, 6.226023778071334, 69, 3, 2, 7.0, 17, 6, 0, 0, 0, 0, 0, 1]
[15, 2, 7, 9, 3, 6.225972313777191, 9, 2, 2, 3.6, 5, 5, 0, 0, 0, 0, 0, 1]
[21, 0, 15, 14, 3, 6.225085458848278, 16, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1]
[16, 8, 14, 19, 3, 6.228548937286801, 41, 1, 4, 5.0, 13, 5, 0, 0, 0, 0, 0, 1]
[18, 4, 14, 16, 3, 6.230235602094241, 26, 1, 1, 3.3333333333333335, 6, 3, 0, 0, 0, 0, 1, 1]
[7, 4, 7, 16, 5, 6.234340264155878, 37, 2, 1, 7.333333333333333, 8, 3, 0, 0, 0, 0, 0, 1]
[7, 3, 7, 11, 5, 6.234387248497518, 2, 0, 0, 4.0, 4, 1, 0, 0, 0, 0, 0, 1]
[13, 4, 10, 9, 3, 6.233207251858615, 6, 0, 0, 2.0, 2, 1, 0, 0, 0, 0, 0, 1]
[11, 7, 8, 19, 4, 6.237952591820787, 46, 1, 1, 3.0, 4, 2, 0, 0, 0, 0, 0, 1]
[28, 5, 20, 16, 3, 6.237347521411887, 36, 1, 1, 6.333333333333333, 14, 3, 0, 0, 0, 0, 0, 1]
[11, 1, 10, 16, 4, 6.241674225735389, 42, 2, 3, 5.8, 8, 5, 0, 0, 0, 0, 0, 1]
[23, 5, 17, 11, 3, 6.24031007751938, 13, 2, 0, 2.0, 2, 2, 0, 0, 0, 0, 0, 1]
[7, 2, 2, 11, 4, 6.240609268103782, 7, 1, 0, 5.5, 9, 2, 0, 0, 0, 0, 0, 1]
[14, 4, 10, 19, 4, 6.2476484989047805, 64, 1, 2, 3.0, 4, 3, 0, 0, 0, 0, 0, 1]
[27, 4, 19, 8, 3, 6.244735490498202, 11, 3, 1, 3.8, 6, 5, 0, 0, 0, 0, 0, 1]
